0542	ef2e7c_74bf7_the_name_of_the_vi_that_is_calling_t	74bf7\ The\ name\ of\ the\ VI\ that\ is\ calling\ this\ VI\.\ If\ an\ error\ occurs\ during\ the\ operation\ of\ this\ VI,\ the\ value\ in\ source\ will\ be\ placed\ in\ the\ source\ element\ of\ the\ error\ out\ cluster\.
0543	86ae60_74f8f_i32_code_the_error_code_associated_w	74f8f\ \(i32\)\ code:\ the\ error\ code\ associated\ with\ an\ error\.\ A\ value\ of\ 0\ means\ no\ error,\ a\ negative\ value\ is\ an\ error,\ and\ a\ positive\ value\ is\ a\ warning\.\[W\(string\)\ source:\ an\ indication\ of\ where\ an\ error\ occurred,\ usually\ the\ name\ of\ the\ VI\.
0544	0d0ab6_99967_the_name_of_the_vi_that_is_calling_t	99967\ The\ name\ of\ the\ VI\ that\ is\ calling\ this\ VI\.\ If\ an\ error\ occurs\ during\ the\ operation\ of\ this\ VI,\ the\ value\ in\ source\ will\ be\ placed\ in\ the\ source\ element\ of\ the\ error\ out\ cluster\.
0545	da5e3f_99cff_i32_code_the_error_code_associated_w	99cff\ \(i32\)\ code:\ the\ error\ code\ associated\ with\ an\ error\.\ A\ value\ of\ 0\ means\ no\ error,\ a\ negative\ value\ is\ an\ error,\ and\ a\ positive\ value\ is\ a\ warning\.\[W\(string\)\ source:\ an\ indication\ of\ where\ an\ error\ occurred,\ usually\ the\ name\ of\ the\ VI\.
0546	c76759_b4793_the_name_of_the_vi_that_is_calling_t	b4793\ The\ name\ of\ the\ VI\ that\ is\ calling\ this\ VI\.\ If\ an\ error\ occurs\ during\ the\ operation\ of\ this\ VI,\ the\ value\ in\ source\ will\ be\ placed\ in\ the\ source\ element\ of\ the\ error\ out\ cluster\.
0547	5409e0_b4c2d_i32_code_the_error_code_associated_w	b4c2d\ \(i32\)\ code:\ the\ error\ code\ associated\ with\ an\ error\.\ A\ value\ of\ 0\ means\ no\ error,\ a\ negative\ value\ is\ an\ error,\ and\ a\ positive\ value\ is\ a\ warning\.\[W\(string\)\ source:\ an\ indication\ of\ where\ an\ error\ occurred,\ usually\ the\ name\ of\ the\ VI\.
0548	4f845a_15bbaf_ncconnectlow_connect_returned_err_l	15bbaf\ NCConnectLow:\ connect\ returned\ err\ =%ld
0549	f8078a_165404_if_you_check_this_box_you_will_not_	165404\ If\ you\ check\ this\ box,\ you\ will\ not\ be\ prompted\ for\ a\ comment\ on\ the\ rest\ of\ the\ VIs\ in\ this\ hierarchy\ that\ are\ being\ closed\ at\ this\ time,\ even\ if\ they\ have\ one\ of\ the\ prompt\ for\ comment\ options\ set\.
0550	7b35ac_165c84_this_is_the_minimum_amount_of_disk_	165c84\ This\ is\ the\ minimum\ amount\ of\ disk\ space\ to\ run\ LabVIEW\.\ LabVIEW\ will\ abort\ the\ launch\ if\ less\ than\ this\ amount\ of\ disk\ space
0551	462229_166b04_this_is_the_default_for_the_vi_setu	166b04\ This\ is\ the\ default\ for\ the\ VI\ Setup\ of\ new\ VIs\.\ If\ a\ VI\ has\ this\ option\ set,\ LabVIEW\ will\ add\ an\ entry\ to\ the\ VI's\ history\ every\ time\ it\ is\ saved,\ even\ if\ you\ do\ not\ enter\ a\ comment\.
0552	4bf1ab_166d14_this_is_the_default_for_the_vi_setu	166d14\ This\ is\ the\ default\ for\ the\ VI\ Setup\ of\ new\ VIs\.\ If\ a\ VI\ has\ this\ option\ set,\ LabVIEW\ will\ add\ comments\ to\ the\ VI's\ history\ when\ the\ name\ of\ the\ VI\ is\ changed,\ subVIs\ are\ changed,\ or\ the\ VI\ is\ upgraded\ to\ a\ new\ version\ of\ LabVIEW\.
0553	c9411e_167cb7_p_was_disconnected_to_prevent_recur	167cb7\ ,\+"%p"\ was\ disconnected\ to\ prevent\ recursion\.
0554	f4df69_18c454_zzyxwvuutsrqpponrqpponmlkkjihgffedc	18c454\ \|\{zzyxwvuutsrqpponrqpponmlkkjihgffedcbaa`_\^\]\\\\\[ZYXWWVUYXWWVUTSRRQPONMMLKJIHHGFEDCCBA@\?
0555	bd06c2_1b7c29_could_not_find_directory_z_cthe_vi_	1b7c29\ Could\ not\ find\ directory\ "%z"\.CThe\ VI\ already\ exists\ and\ you\ do\ not\ have\ permission\ to\ replace\ it\.
0556	0e6b1b_1b89cd_file_is_already_open_generic_file_i	1b89cd\ File\ is\ already\ open\.\ Generic\ file\ I/O\ error\ occurred\.
0557	aa18ee_1b9f78_compress_p_exists_already_do_you_wa	1b9f78\ Compress\ >>\.%p\ exists\ already\.\ Do\ you\ want\ to\ replace\ it\?
0558	f29124_1ba2c3_p_is_an_existing_p_3an_error_occurr	1ba2c3\ %p\ is\ an\ existing\ %p\.3An\ error\ occurred\ while\ listing\ the\ contents\ of\ %p\.\.You\ must\ select\ something\ in\ the\ directory\ %p\.ULabVIEW\ cannot\ save\ to\ path\ %p\ because\ it\ is\ not\ an\ existing\ directory\ or\ VI\ library\.
0559	85ab3b_1bb7d7_choose_a_vi_from_the_list_of_names_	1bb7d7\ Choose\ a\ VI\ from\ the\ list\ of\ names\ to\ see\ its\ errors\.\ Click\ on\ any\ error\ in\ the\ list\ to\ display\ more\ details\ about\ it\ here\.\ Double\-click\ on\ any\ front\ panel\ or\ block\ diagram\ error,\ or\ click\ on\ the\ Find\ button,\ to\ highlight\ the\ object\ causing\ the\ error\.
0560	691a85_1bc8c1_can_t_find_file_in_vi_library_can_t	1bc8c1\ Can't\ find\ file\ in\ VI\ library\.\ Can't\ get\ palette\ menu\ resource\."Palette\ position\ already\ occupied\.
0561	aefe79_1bdbd4_if_a_boolean_control_has_associated	1bdbd4\ If\ a\ Boolean\ control\ has\ associated\ local\ variables,\ it\ may\ not\ use\ Latch\ mechanical\ action\.\ The\ first\ local\ variable\ to\ read\ a\ Boolean\ control\ with\ Latch\ action\ would\ reset\ its\ value\ to\ the\ default\.
0562	95f090_1bf662_this_platform_does_not_support_the_	1bf662\ This\ platform\ does\ not\ support\ the\ current\ return\ type\.\ For\ example,\ the\ return\ type\ of\ a\ 16\-bit\ DLL\ function\ may\ not\ be\ a\ floating\ point\ number\.\ Pop\ up\ on\ the\ Call\ Library\ Function\ node\ and\ select\ Configure\.\.\.\ to\ set\ the\ return\ type\.
0563	c36d80_1bfe3f_there_is_less_than_ldk_of_disk_spac	1bfe3f\ There\ is\ less\ than\ %ldK\ of\ disk\ space\ available\ on\ volume\ %z\.\ LabVIEW\ can\ run,\ but\ we\ recommend\ that\ you\ make\ more\ disk\ space\ available\.GCould\ not\ determine\ the\ amount\ of\ disk\ space\ on\ volume\ %z\.\ Error\ =\ %ld\.
0564	07ece9_1cad24_creates_a_new_file_error_8_occurs_i	1cad24\ creates\ a\ new\ file\.\ Error\ 8\ occurs\ if\ the\ file\ already\ exists\.
0565	d2e495_1db968_file_path_is_the_path_name_of_the_f	1db968\ file\ path\ is\ the\ path\ name\ of\ the\ file\.\ If\ file\ path\ is\ empty\ \(default\ value\)\ or\ is\ Not\ A\ Path,\ the\ VI\ displays\ a\ File\ dialog\ box\ from\ which\ you\ can\ select\ a\ file\.\ Error\ 43\ occurs\ if\ the\ user\ cancels\ the\ dialog\.
0566	e90530_1dbc09_3_create_creates_a_new_file_error_8	1dbc09\ 3\ \(create\)\ creates\ a\ new\ file\.\ Error\ 8\ occurs\ if\ the\ file\ already\ exists\.
0567	40a77b_1dcffe_8attempt_to_create_file_fails_becau	1dcffe\ 8attempt\ to\ create\ file\ fails\ because\ file\ already\ existsM
0568	eaf174_1e3da2_writes_a_string_of_characters_to_a_	1e3da2\ \*Writes\ a\ string\ of\ characters\ to\ a\ byte\ stream\ file\ at\ the\ specified\ location;\ the\ default\ location\ is\ at\ the\ end\ of\ file\.\ The\ VI\ does\ incoming\ and\ internal\ error\ checking\ and\ does\ not\ write\ if\ an\ incoming\ error\ occurs\.
0569	31fda9_1e7963_cplease_choose_the_file_containing_	1e7963\ CPlease\ choose\ the\ file\ containing\ the\ capacitance\ calibration\ data\.O
0570	d638ce_1e79ea_bplease_choose_the_file_containing_	1e79ea\ BPlease\ choose\ the\ file\ containing\ the\ inductance\ calibration\ data\.
0571	6d4b0e_1e7add_calcplease_choose_the_file_containi	1e7add\ \*\.calCPlease\ choose\ the\ file\ containing\ the\ capacitance\ calibration\ data\.PTH0
0572	fd4980_23c4fe_i32_code_the_error_code_associated_	23c4fe\ \(i32\)\ code:\ the\ error\ code\ associated\ with\ an\ error\.\ A\ value\ of\ 0\ means\ no\ error,\ a\ negative\ value\ is\ an\ error,\ and\ a\ positive\ value\ is\ a\ warning\.\[W\(string\)\ source:\ an\ indication\ of\ where\ an\ error\ occurred,\ usually\ the\ name\ of\ the\ VI\.
0573	04be6f_23df67_the_name_of_the_vi_that_is_calling_	23df67\ The\ name\ of\ the\ VI\ that\ is\ calling\ this\ VI\.\ If\ an\ error\ occurs\ during\ the\ operation\ of\ this\ VI,\ the\ value\ in\ source\ will\ be\ placed\ in\ the\ source\ element\ of\ the\ error\ out\ cluster\.
0574	d269c5_244165_the_name_of_the_vi_that_is_calling_	244165\ The\ name\ of\ the\ VI\ that\ is\ calling\ this\ VI\.\ If\ an\ error\ occurs\ during\ the\ operation\ of\ this\ VI,\ the\ value\ in\ source\ will\ be\ placed\ in\ the\ source\ element\ of\ the\ error\ out\ cluster\.
0575	ccd1ef_25238e_the_name_of_the_vi_that_is_calling_	25238e\ The\ name\ of\ the\ VI\ that\ is\ calling\ this\ VI\.\ If\ an\ error\ occurs\ during\ the\ operation\ of\ this\ VI,\ the\ value\ in\ source\ will\ be\ placed\ in\ the\ source\ element\ of\ the\ error\ out\ cluster\.
0576	2aa33b_25e5e1_range_selection_has_no_effect_in_th	25e5e1\ Range\ selection\ has\ no\ effect\ in\ the\ mA\ DC\ and\ mA\ AC\ functions\ since\ all\ measurements\ in\ these\ functions\ are\ made\ in\ the\ 20000\ mA\ range\.\ If\ the\ chosen\ range\ is\ not\ valid\ for\ selected\ function,\ the\ nearest\ valid\ range\ is\ selected\.\ k
0577	3f1d9e_25ecb8_i32_code_the_error_code_associated_	25ecb8\ \(i32\)\ code:\ the\ error\ code\ associated\ with\ an\ error\.\ A\ value\ of\ 0\ means\ no\ error,\ a\ negative\ value\ is\ an\ error,\ and\ a\ positive\ value\ is\ a\ warning\.\[W\(string\)\ source:\ an\ indication\ of\ where\ an\ error\ occurred,\ usually\ the\ name\ of\ the\ VI\.
0578	a802cd_2663ca_true_if_either_primary_or_secondary	2663ca\ True\ if\ either\ primary\ or\ secondary\ addresses\ are\ outside\ ot\ the\ range\ 0\-31\.\ address\ error\ indicates\ whether\ a\ range\ error\ has\ occurred\.
0579	976a5a_271362_the_name_of_the_vi_that_is_calling_	271362\ The\ name\ of\ the\ VI\ that\ is\ calling\ this\ VI\.\ If\ an\ error\ occurs\ during\ the\ operation\ of\ this\ VI,\ the\ value\ in\ source\ will\ be\ placed\ in\ the\ source\ element\ of\ the\ error\ out\ cluster\.
0580	b8c08d_2716fa_i32_code_the_error_code_associated_	2716fa\ \(i32\)\ code:\ the\ error\ code\ associated\ with\ an\ error\.\ A\ value\ of\ 0\ means\ no\ error,\ a\ negative\ value\ is\ an\ error,\ and\ a\ positive\ value\ is\ a\ warning\.\[W\(string\)\ source:\ an\ indication\ of\ where\ an\ error\ occurred,\ usually\ the\ name\ of\ the\ VI\.
0581	0ab21a_295ef2_the_name_of_the_vi_that_is_calling_	295ef2\ The\ name\ of\ the\ VI\ that\ is\ calling\ this\ VI\.\ If\ an\ error\ occurs\ during\ the\ operation\ of\ this\ VI,\ the\ value\ in\ source\ will\ be\ placed\ in\ the\ source\ element\ of\ the\ error\ out\ cluster\.
0582	ac8e12_29628a_i32_code_the_error_code_associated_	29628a\ \(i32\)\ code:\ the\ error\ code\ associated\ with\ an\ error\.\ A\ value\ of\ 0\ means\ no\ error,\ a\ negative\ value\ is\ an\ error,\ and\ a\ positive\ value\ is\ a\ warning\.\[W\(string\)\ source:\ an\ indication\ of\ where\ an\ error\ occurred,\ usually\ the\ name\ of\ the\ VI\.
0583	3d8b9d_2b0b36_the_name_of_the_vi_that_is_calling_	2b0b36\ The\ name\ of\ the\ VI\ that\ is\ calling\ this\ VI\.\ If\ an\ error\ occurs\ during\ the\ operation\ of\ this\ VI,\ the\ value\ in\ source\ will\ be\ placed\ in\ the\ source\ element\ of\ the\ error\ out\ cluster\.
0584	7a2122_2b0fd0_i32_code_the_error_code_associated_	2b0fd0\ \(i32\)\ code:\ the\ error\ code\ associated\ with\ an\ error\.\ A\ value\ of\ 0\ means\ no\ error,\ a\ negative\ value\ is\ an\ error,\ and\ a\ positive\ value\ is\ a\ warning\.\[W\(string\)\ source:\ an\ indication\ of\ where\ an\ error\ occurred,\ usually\ the\ name\ of\ the\ VI\.
0585	2790b4_2b923b_i32_code_the_error_code_associated_	2b923b\ \(i32\)\ code:\ the\ error\ code\ associated\ with\ an\ error\.\ A\ value\ of\ 0\ means\ no\ error,\ a\ negative\ value\ is\ an\ error,\ and\ a\ positive\ value\ is\ a\ warning\.\[W\(string\)\ source:\ an\ indication\ of\ where\ an\ error\ occurred,\ usually\ the\ name\ of\ the\ VI\.
0586	32dbff_2c477a_cluster_error_in_a_cluster_describi	2c477a\ \(cluster\)\ error\ in:\ a\ cluster\ describing\ any\ error\ conditions\ prior\ to\ this\ VI's\ execution\.\ The\ default\ input\ of\ this\ cluster\ is\ no\ error\.\ The\ error\ in\ cluster\ contains\ the\ following\ parameters:
0587	4078cf_2c497f_i32_code_the_error_code_associated_	2c497f\ \(i32\)\ code:\ the\ error\ code\ associated\ with\ an\ error\.\ A\ value\ of\ 0\ means\ no\ error,\ a\ negative\ value\ is\ an\ error,\ and\ a\ positive\ value\ is\ a\ warning\.\[W\(string\)\ source:\ an\ indication\ of\ where\ an\ error\ occurred,\ usually\ the\ name\ of\ the\ VI\.
0588	cc1590_2c7ee5_see_the_data_acquisition_vi_referen	2c7ee5\ See\ the\ Data\ Acquisition\ VI\ Reference\ Manual\ for\ your\ platform\ for\ tables\ listing\ the\ default\ settings\ and\ ranges\ for\ this\ VI\ for\ the\ boards\ with\ which\ it\ will\ work\.\$
0589	804c66_2ca9d6_cluster_error_in_a_cluster_describi	2ca9d6\ \(cluster\)\ error\ in:\ a\ cluster\ describing\ any\ error\ conditions\ prior\ to\ this\ VI's\ execution\.\ The\ default\ input\ of\ this\ cluster\ is\ no\ error\.\ The\ error\ in\ cluster\ contains\ the\ following\ parameters:
0590	5d5d2d_2cac71_i32_code_the_error_code_associated_	2cac71\ \(i32\)\ code:\ the\ error\ code\ associated\ with\ an\ error\.\ A\ value\ of\ 0\ means\ no\ error,\ a\ negative\ value\ is\ an\ error,\ and\ a\ positive\ value\ is\ a\ warning\.\[W\(string\)\ source:\ an\ indication\ of\ where\ an\ error\ occurred,\ usually\ the\ name\ of\ the\ VI\.
0591	b32d98_2cb046_i32_code_the_error_code_associated_	2cb046\ \(i32\)\ code:\ the\ error\ code\ associated\ with\ an\ error\.\ A\ value\ of\ 0\ means\ no\ error,\ a\ negative\ value\ is\ an\ error,\ and\ a\ positive\ value\ is\ a\ warning\.\[W\(string\)\ source:\ an\ indication\ of\ where\ an\ error\ occurred,\ usually\ the\ name\ of\ the\ VI\.
0592	ba7773_2ce5cc_see_the_data_acquisition_vi_referen	2ce5cc\ See\ the\ Data\ Acquisition\ VI\ Reference\ Manual\ for\ your\ platform\ for\ tables\ listing\ the\ default\ settings\ and\ ranges\ for\ this\ VI\ for\ the\ boards\ with\ which\ it\ will\ work\.\$
0593	2c7f9f_2d1954_cluster_error_in_a_cluster_describi	2d1954\ \(cluster\)\ error\ in:\ a\ cluster\ describing\ any\ error\ conditions\ prior\ to\ this\ VI's\ execution\.\ The\ default\ input\ of\ this\ cluster\ is\ no\ error\.\ The\ error\ in\ cluster\ contains\ the\ following\ parameters:
0594	84daf8_2d1d37_i32_code_the_error_code_associated_	2d1d37\ \(i32\)\ code:\ the\ error\ code\ associated\ with\ an\ error\.\ A\ value\ of\ 0\ means\ no\ error,\ a\ negative\ value\ is\ an\ error,\ and\ a\ positive\ value\ is\ a\ warning\.\[W\(string\)\ source:\ an\ indication\ of\ where\ an\ error\ occurred,\ usually\ the\ name\ of\ the\ VI\.
0595	5e1362_2d210c_i32_code_the_error_code_associated_	2d210c\ \(i32\)\ code:\ the\ error\ code\ associated\ with\ an\ error\.\ A\ value\ of\ 0\ means\ no\ error,\ a\ negative\ value\ is\ an\ error,\ and\ a\ positive\ value\ is\ a\ warning\.\[W\(string\)\ source:\ an\ indication\ of\ where\ an\ error\ occurred,\ usually\ the\ name\ of\ the\ VI\.
0596	0026f9_2d5ba0_see_the_data_acquisition_vi_referen	2d5ba0\ See\ the\ Data\ Acquisition\ VI\ Reference\ Manual\ for\ your\ platform\ for\ tables\ listing\ the\ default\ settings\ and\ ranges\ for\ this\ VI\ for\ the\ boards\ with\ which\ it\ will\ work\.\$
0597	92e917_336b7a_status_is_true_if_an_error_occurred	336b7a\ status\ is\ TRUE\ if\ an\ error\ occurred\ before\ this\ VI\ was\ called,\ or\ FALSE\ if\ not\.\ If\ status\ is\ TRUE,\ code\ is\ a\ non\-zero\ error\ code\.\ If\ status\ is\ FALSE,\ code\ can\ be\ zero\ or\ a\ warning\ code\."
0598	2e0ffa_344275_this_vi_handles_the_rs_232_communic	344275\ This\ vi\ handles\ the\ RS\-232\ communications\ for\ a\ UUT\.\ FC\ In\ and\ FC\ Out\ are\ used\ for\ flow\ control\.
0599	cddc0e_396ac6_fmeldkcjbi_gahbnow_connect_the_red_	396ac6\ FMELDKCJBI@GAHBNow\ connect\ the\ red\ lead\ to\ the
0600	8839d7_396b75_inductance_decade_box_l_terminal_bn	396b75\ Inductance\ Decade\ Box\ \(L\ Terminal\)BNow\ connect\ the\ red\ lead\ to\ the
0601	6a8c1c_396bf6_inductance_decade_box_l_terminal_bn	396bf6\ Inductance\ Decade\ Box\ \(L\ Terminal\)BNow\ connect\ the\ red\ lead\ to\ the
0602	4dc361_396c77_inductance_decade_box_l_terminal_bn	396c77\ Inductance\ Decade\ Box\ \(L\ Terminal\)BNow\ connect\ the\ red\ lead\ to\ the
0603	7736dc_396cf8_inductance_decade_box_l_terminal_bn	396cf8\ Inductance\ Decade\ Box\ \(L\ Terminal\)BNow\ connect\ the\ red\ lead\ to\ the
0604	7d3978_48c3cf_esr_calibration_passedv	48c3cf\ ESR\ Calibration\ PassedV
0605	902dcc_48d22a_esr_calibration_passed	48d22a\ ESR\ Calibration\ Passed
0606	8b1c41_48d3fa_esr_calibration_passed	48d3fa\ ESR\ Calibration\ Passed
0607	08407c_4918d4_wscode_is_the_identification_number	4918d4\ wscode\ is\ the\ identification\ number\ of\ the\ error\.\ Use\ the\ General\ Error\ Handler\.vi\ to\ get\ a\ description\ of\ the\ error\.vrsource\ identifies\ where\ the\ error\ occurred\ and\ is\ usually\ the\ name\ of\ the\ function\ or\ VI\ that\ produced\ the\ error\.
0608	4445e4_49a087_file_path_is_the_path_name_of_the_f	49a087\ file\ path\ is\ the\ path\ name\ of\ the\ file\.\ If\ file\ path\ is\ empty\ \(default\ value\)\ or\ is\ Not\ A\ Path,\ the\ VI\ displays\ a\ File\ dialog\ box\ from\ which\ you\ can\ select\ a\ file\.\ Error\ 43\ occurs\ if\ the\ user\ cancels\ the\ dialog\.
0609	56946c_49d388_source_messages_contains_the_source	49d388\ source\ messages\ contains\ the\ source\ message\ you\ want\ to\ appear\ in\ the\ error\ out\ cluster\ if\ the\ VI\ finds\ an\ error\ in\ error\ codes\.\ Place\ each\ message\ on\ a\ separate\ line\ in\ a\ string\ constant\ or\ control\.
0610	ca44e0_49d6bf_error_in_is_a_cluster_of_elements_t	49d6bf\ error\ in\ is\ a\ cluster\ of\ elements\ that\ describes\ any\ previous\ error\ you\ want\ to\ check\.\ If\ it\ is\ unwired\ or\ indicates\ no\ error,\ the\ VI\ checks\ the\ error\ codes\ array\ instead\.\ See\ Simple\ Error\ Handler\ for\ additional\ information\.
0611	dce8fd_4a14a9_you_can_optionally_use_the_source_m	4a14a9\ You\ can\ optionally\ use\ the\ source\ messages\ string\ to\ pass\ on\ the\ source\ of\ the\ error\.\ Enter\ one\ line\ of\ text\ for\ each\ element\ of\ the\ error\ codes\ array\.
0612	85dd63_4a17b6_if_the_error_in_cluster_has_a_statu	4a17b6\ If\ the\ error\ in\ cluster\ has\ a\ status\ of\ no\-error,\ then\ test\ each\ element\ of\ error\ codes\ array,\ stopping\ on\ the\ first\ non\-zero\ value\ or\ after\ all\ are\ tested;\ pick\ the\ selected\ line\ from\ the\ optional\ source\ messages\ as\ the\ error\ out\ source\.
0613	8f8814_4af7d2_reads_a_string_of_characters_from_a	4af7d2\ Reads\ a\ string\ of\ characters\ from\ a\ byte\ stream\ file\ at\ the\ specified\ location;\ the\ default\ location\ is\ at\ the\ current\ mark\.\ The\ VI\ does\ incoming\ and\ internal\ error\ checking\ and\ does\ not\ read\ if\ an\ incoming\ error\ occurs\.
0614	7d80a7_4b6eb1_exception_action_is_a_way_for_you_t	4b6eb1\ exception\ action\ is\ a\ way\ for\ you\ to\ create\ exceptions\ to\ error\ handling\.\ You\ can\ treat\ what\ is\ normally\ an\ error\ as\ no\ error,\ or\ treat\ a\ no\ error\ condition\ as\ an\ error\ using\ this\ parameter\.
0615	5a892d_4b74b3_user_defined_descriptions_is_an_arr	4b74b3\ user\-defined\ descriptions\ is\ an\ array\ of\ descriptions\ of\ user\-defined\ codes\.\ If\ an\ incoming\ error\ matches\ one\ in\ user\-defined\ codes,\ the\ VI\ uses\ the\ corresponding\ description\ from\ user\-defined\ descriptions\ in\ message\.
0616	307c46_4b7731_status_is_true_if_an_error_occurred	4b7731\ status\ is\ TRUE\ if\ an\ error\ occurred\.\ If\ this\ value\ is\ FALSE,\ then\ the\ error\ handler\ assumes\ that\ no\ error\ occurred\ according\ to\ the\ error\ in,\ and\ then\ checks\ the\ error\ code\.
0617	eeea8b_4b7834_source_in_case_of_an_error_most_vis	4b7834\ source\.\ In\ case\ of\ an\ error,\ most\ VIs\ that\ use\ the\ error\ in\ and\ error\ out\ clusters\ set\ source\ to\ the\ name\ of\ the\ VI\ or\ function\ that\ produced\ the\ error\.
0618	6adc82_4b7949_status_is_true_if_an_error_occurred	4b7949\ status\ is\ TRUE\ if\ an\ error\ occurred\.\ If\ this\ value\ is\ FALSE,\ then\ the\ error\ handler\ assumes\ that\ no\ error\ occurred\ according\ to\ the\ error\ in,\ and\ then\ checks\ the\ error\ code\.
0619	cf69be_4b7a4c_source_in_case_of_an_error_most_vis	4b7a4c\ source\.\ In\ case\ of\ an\ error,\ most\ VIs\ that\ use\ the\ error\ in\ and\ error\ out\ clusters\ set\ source\ to\ the\ name\ of\ the\ VI\ or\ function\ that\ produced\ the\ error\.
0620	4ce3e1_4c3e9d_added_several_instr_driver_errors_t	4c3e9d\ Added\ several\ Instr\.\ Driver\ errors;\ they\ are\ now\ handled\ like\ DAQ\ errors\ \(either\ negative\ or\ positive\ value\ is\ recognized\);\ delted\ four\ Analysis\ errors\ \(\-20057\ through\ \-20060\)\ and\ corrected\ descriptions\ of\ several\ others\.
0621	586f09_4c4bc6_user_defined_codes_the_error_handle	4c4bc6\ user\-defined\ codes\.\ The\ error\ handler\ has\ tables\ of\ error\ codes\ and\ descriptions\ for\ all\ LabVIEW\ I/O\ operations\ \(file,\ GPIB,\ DAQ,\ etc\.\)\.\ You\ can\ augment\ the\ tables\ with\ the\ user\-defined\ arrays\.\ Codes\ from\ 5000\ to\ 9999\ are\ reserved\ for\ user\ assignments\.
0622	12dce4_4c87d4_daq_overflowerr_because_of_system_l	4c87d4\ DAQ\ overFlowErr:\ Because\ of\ system\ limitations,\ the\ driver\ could\ not\ read\ data\ from\ the\ device\ fast\ enough\ to\ keep\ up\ with\ the\ device\ throughput;\ the\ onboard\ device\ memory\ reported\ an\ overflow\ error\.
0623	a3dcdc_4cd277_daq_semanticserr_an_error_was_detec	4cd277\ DAQ\ semanticsErr:\ An\ error\ was\ detected\ in\ the\ input\ string;\ the\ syntax\ of\ the\ string\ is\ correct,\ but\ certain\ values\ specified\ in\ the\ string\ are\ inconsistent\ with\ other\ values\ specified\ in\ the\ string\.
0624	7b0f6b_4ce62d_rtcp_ncconnrefusederr_the_connectio	4ce62d\ rTCP\ ncConnRefusedErr:\ The\ connection\ was\ refused\ by\ the\ server\.
0625	3d1ae9_4ce6a0_atcp_ncnotconnectederr_the_connecti	4ce6a0\ aTCP\ ncNotConnectedErr:\ The\ connection\ is\ not\ established\.
0626	85abb3_4cee7d_dde_dmlerr_dll_not_initialized_the_	4cee7d\ DDE\ DMLERR_DLL_NOT_INITIALIZED:\ The\ DDEML\ function\ was\ called\ without\ first\ calling\ the\ DdeInitialize\ function\ or\ an\ invalid\ instance\ identifier\ was\ pass\ to\ a\ DDEML\ function\.
0627	f04ddb_4cf652_dde_dmlerr_unfound_queued_id_an_inv	4cf652\ DDE\ DMLERR_UNFOUND_QUEUED_ID:\ An\ invalid\ transaction\ identifier\ was\ passed\ to\ a\ DDEML\ function\.\ Once\ the\ application\ has\ returned\ from\ an\ XTYP_XACT_COMPLETE\ callback,\ the\ transaction\ identifier\ for\ that\ callback\ is\ no\ longer\ valid\.
0628	1202f4_4cf73c_dde_invalid_command_code_gdde_occur	4cf73c\ DDE:\ Invalid\ command\ code\.GDDE:\ Occurrence\ timeout;\ the\ transaction\ timed\ out\ before\ it\ completed\.
0629	88958c_4d0216_user_defined_codes_the_error_handle	4d0216\ user\-defined\ codes\.\ The\ error\ handler\ has\ tables\ of\ error\ codes\ and\ descriptions\ for\ all\ LabVIEW\ I/O\ operations\ \(file,\ GPIB,\ DAQ,\ etc\.\)\.\ You\ can\ augment\ the\ tables\ with\ the\ user\-defined\ arrays\.\ Codes\ from\ 5000\ to\ 9999\ are\ reserved\ for\ user\ assignments\.
0630	81ab68_4d083f_this_error_code_is_not_listed_in_th	4d083f\ This\ error\ code\ is\ not\ listed\ in\ the\ internal\ database,\ or\ you\ have\ wired\ a\ number\ that\ is\ not\ an\ error\ code\ \(such\ as\ a\ DAQ\ task\ ID\)\ to\ the\ error\ code\ input\.6Windows\ GetCommError:\ The\ hex\ value\ of\ this\ code\ is\ x
0631	3a52bf_4d29cc_file_path_is_the_path_name_of_the_f	4d29cc\ file\ path\ is\ the\ path\ name\ of\ the\ file\.\ If\ file\ path\ is\ empty\ \(default\ value\)\ or\ is\ Not\ A\ Path,\ the\ VI\ displays\ a\ File\ dialog\ box\ from\ which\ you\ can\ select\ a\ file\.\ Error\ 43\ occurs\ if\ the\ user\ cancels\ the\ dialog\.
0632	e97e89_4d2bc5_append_to_file_set_to_true_if_you_w	4d2bc5\ append\ to\ file\.\ Set\ to\ TRUE\ if\ you\ want\ to\ append\ the\ data\ to\ a\ existing\ file;\ you\ can\ also\ set\ it\ TRUE\ to\ write\ to\ a\ new\ file\.\ Set\ to\ FALSE\ \(default\ value\)\ if\ you\ want\ to\ write\ the\ data\ to\ a\ new\ file\ or\ to\ replace\ an\ existing\ file\.
0633	b62324_4d6272_file_path_is_the_path_name_of_the_f	4d6272\ file\ path\ is\ the\ path\ name\ of\ the\ file\.\ If\ file\ path\ is\ empty\ \(default\ value\)\ or\ is\ Not\ A\ Path,\ the\ VI\ displays\ a\ File\ dialog\ box\ from\ which\ you\ can\ select\ a\ file\.\ Error\ 43\ occurs\ if\ the\ user\ cancels\ the\ dialog\.
